timestamp,cpu_usage,assigned_mem
1670700,5831318.670210688,2103248.0
1671000,5856655.866562577,2100592.0
1671300,5823212.512905706,2098652.0
1671600,5762232.903891512,2102000.0
1671900,6054230.790216006,2107052.0
1672200,5949207.5672517745,2105134.0
1672500,5963002.799145664,2102842.0
1672800,6005465.19275904,2099648.0
1673100,5992718.137399983,2100070.0
1673400,5953207.609517138,2101740.0
1673700,5992011.571590734,2102120.0
1674000,5771423.673277833,2101156.0
1674300,5730544.110177423,2098894.0
1674600,5834092.570008833,2098464.0
1674900,5803258.984528395,2099432.0
1675200,5830468.486508744,2098732.0
1675500,6105649.915226279,2097428.0
1675800,6019213.220493239,2100162.0
1676100,5955787.910338866,2103856.0
1676400,5956327.759110336,2102226.0
1676700,5988661.278274217,2094402.0
1677000,5968231.462649973,2043302.0
1677300,6134810.99934871,2031590.0
1677600,6151066.275766787,2033636.0
1677900,6257772.038233267,2039834.0
1678200,6415928.559099324,2043890.0
1678500,6214441.739787332,2035458.0
1678800,6156294.989478317,2029462.0
1679100,6492573.156336196,2029970.0
1679400,6338935.367758674,2017550.0
1679700,6457832.38368519,2003938.0
1680000,6505036.0633877115,2003836.0
1680300,6439066.699979591,2001384.0
1680600,6227498.707157646,2003306.0
1680900,6289119.79886397,2002992.0
1681200,6295766.7521035,2003398.0
1681500,6318447.798058298,1997872.0
1681800,6268668.468078788,1980174.0
1682100,6284796.649241107,1979730.0
1682400,6218372.752886708,1980292.0
1682700,6457639.212523007,1978116.0
1683000,6426525.408323842,1981222.0
1683300,6347945.540389106,1986774.0
1683600,6424289.511254586,1986242.0
1683900,6403035.917801443,1984516.0
1684200,6352608.916543962,1984542.0
1684500,6454495.041108758,1984250.0
1684800,6378385.701034922,1979836.0
1685100,6364697.761015693,1980394.0
1685400,6418257.791943613,1982104.0
1685700,6369860.5009416435,1983456.0
1686000,6340736.995331059,1986326.0
1686300,6610104.45553391,1987378.0
1686600,6552245.854519094,1984436.0
1686900,6498871.517981965,1987070.0
1687200,6649453.6442396315,1989046.0
1687500,6815141.611480621,1988070.0
1687800,6733800.287609044,1991172.0
1688100,6768542.628734219,1992754.0
1688400,6691279.326340066,1993748.0
1688700,6688923.763768743,1995038.0
1689000,6641958.8456887165,1997626.0
1689300,6606151.449790228,1998152.0
1689600,6633159.106401174,1998232.0
1689900,6935107.49283748,1998824.0
1690200,6735516.330016702,2000582.0
1690500,6676725.939745661,2002176.0
1690800,6722964.452331281,2000850.0
1691100,6692604.648012083,2002234.0
1691400,6736637.644098994,2003612.0
1691700,6814741.098168341,2004152.0
1692000,6761627.615062342,2004346.0
1692300,6815607.295710017,2005338.0
1692600,6821915.717186565,2008748.0
1692900,6877805.328202276,2010024.0
1693200,6885232.976423067,2012196.0
1693500,7154131.182255115,2013542.0
1693800,6998507.624125221,2012946.0
1694100,6953021.581059958,2011354.0
1694400,6872888.320954413,1998238.0
1694700,6816242.203277308,1998574.0
1695000,6788984.188219248,1999572.0
1695300,6812842.375520911,1999930.0
1695600,6798981.0982333515,1998366.0
1695900,6808087.988930022,1998078.0
1696200,6807830.057487444,1998766.0
1696500,6969503.961702308,1999056.0
1696800,6827595.770540458,2000642.0
1697100,7144815.0845163595,2003440.0
1697400,7004046.08869139,2002168.0
1697700,6957469.065845376,2004032.0
1698000,6891851.284046789,2005250.0
1698300,6741406.599712945,2004546.0
1698600,6754308.942074959,2007256.0
1698900,6895555.026945626,2005492.0
1699200,6804984.77346911,2007090.0
1699500,6843985.220611189,2003568.0
1699800,6874315.755159797,2004444.0
1700100,6760582.069821346,2001890.0
1700400,6770317.747273974,2003062.0
1700700,6852463.965476663,2002804.0
1701000,6827757.548406306,2001932.0
1701300,6770639.805241706,2000614.0
1701600,6881707.207821665,2000228.0
1701900,6840099.3961946,2003214.0
1702200,6868266.640026118,2005640.0
1702500,7018735.337128241,2006448.0
1702800,6921650.3967212625,2008224.0
1703100,7071013.057345777,2008808.0
1703400,7099887.422867989,2007634.0
1703700,7047220.167761851,2012138.0
1704000,6876628.78065607,2014936.0
1704300,7115637.910311657,2016828.0
1704600,7009435.734641193,2021806.0
1704900,6972234.796777102,2023812.0
1705200,6855069.017586782,2021850.0
1705500,6740962.331056562,2017378.0
1705800,6643299.816691327,2016836.0
1706100,6792816.662678468,2015390.0
1706400,6764421.126324573,2016464.0
1706700,6771629.059976333,2017446.0
1707000,6830403.40461496,2019532.0
1707300,6692330.608603169,2018866.0
1707600,6634458.708477669,2019968.0
1707900,6771369.37626954,2022514.0
1708200,6737613.820205078,2023344.0
1708500,6795381.904467091,2019568.0
1708800,6888225.019949119,2015786.0
1709100,6917456.601102156,2020740.0
1709400,6929381.251129075,2022312.0
1709700,7164201.865614106,2022320.0
1710000,7002821.483058297,2019702.0
1710300,6983147.67686238,2017624.0
1710600,7007862.934077597,2019188.0
1710900,6917712.161907379,2019044.0
1711200,6875699.043102084,2015418.0
1711500,7199556.955776898,2008980.0
1711800,6989928.617039197,2010532.0
1712100,6805990.533425615,2010930.0
1712400,6831238.36731458,2005462.0
1712700,6711962.789451487,2005334.0
1713000,6713228.231654984,2002470.0
1713300,6858134.432782424,2001642.0
1713600,6688008.202318327,1999080.0
1713900,6696568.300077927,2000430.0
1714200,6715287.840219134,2000808.0
1714500,6578940.479906038,1997680.0
1714800,6560642.258181476,1992288.0
1715100,6758937.510538992,1991790.0
1715400,6668053.724595112,1994388.0
1715700,6670004.737844687,1997668.0
1716000,6733777.23063643,2005858.0
1716300,6721879.838411921,2009838.0
1716600,6720416.548532187,2012150.0
1716900,6802685.093653126,2004822.0
1717200,6709552.973609315,2001258.0
1717500,6713082.164679599,2000744.0
1717800,6680830.72989294,2000620.0
1718100,6604860.801379501,2002536.0
1718400,6513678.496708532,2005224.0
1718700,6785996.435327617,2006138.0
1719000,6621688.27004898,2010228.0
1719300,6645748.997013761,2010780.0
1719600,6612569.348307678,2004462.0
1719900,6575020.116441533,1999984.0
1720200,6451830.752040316,2001570.0
1720500,6633013.070131328,2001994.0
1720800,6655703.082904335,1998396.0
1721100,6666150.629119012,1997822.0
1721400,6586686.508035463,2002520.0
1721700,6629646.300947948,2013936.0
1722000,6616085.644195863,2020748.0
1722300,6953094.747763576,2026578.0
1722600,6985236.686292157,2027336.0
1722900,7022792.299840494,2029214.0
1723200,7159912.83720446,2026972.0
1723500,6919742.217604599,2024218.0
1723800,6810668.841789193,2021670.0
1724100,7106956.226661637,2004764.0
1724400,6853371.100497106,2005426.0
1724700,6734104.409718235,2011480.0
1725000,6708404.252486259,2016078.0
1725300,6581041.451622258,2014570.0
1725600,6537899.346699899,2014582.0
1725900,6841852.627805868,2015116.0
1726200,6678355.213033258,2017854.0
1726500,6652377.571829373,2019122.0
1726800,6652781.900485085,2020602.0
1727100,6629291.569150923,2019612.0
1727400,6566749.972155165,2021984.0
1727700,6702147.744985146,2021904.0
1728000,6637649.624797254,2021056.0
1728300,6609802.141246827,2017996.0
1728600,6626284.013164938,2014026.0
1728900,6543181.192475442,2014462.0
1729200,6556590.088259603,2014546.0
1729500,6781135.756056828,2018388.0
1729800,6613489.556384972,2022554.0
1730100,6663141.4425322125,2021516.0
1730400,6839849.963279333,2015218.0
1730700,6777194.397417132,2016152.0
1731000,6794026.334920354,2017666.0
1731300,6888894.56089936,2020492.0
1731600,6668826.949081207,2020992.0
1731900,6610929.263937422,2024348.0
1732200,6676824.678510747,2023534.0
1732500,6712167.974194458,2020278.0
1732800,6648867.943477309,2021004.0
1733100,7062569.900990741,2020016.0
1733400,6945040.252720812,2021154.0
1733700,6844707.231209031,2022248.0
1734000,6795365.741047141,2020042.0
1734300,6756782.969619467,2014364.0
1734600,6724879.5580803985,2012626.0
1734900,6770417.102059676,2012774.0
1735200,6599471.440153597,2014298.0
1735500,6600899.779785465,2013288.0
1735800,6624506.832607883,2012728.0
1736100,6620867.760196453,2010580.0
1736400,6422925.935723416,2014578.0
1736700,6621491.972080646,2016938.0
1737000,6538579.348649834,2022038.0
1737300,6518163.472446637,2027914.0
1737600,6593701.319962807,2024256.0
1737900,6551830.240385816,2013976.0
1738200,6531600.222196646,2002794.0
1738500,6625433.256151617,2000934.0
1738800,6492168.2289762255,2001494.0
1739100,6468171.471203459,2003138.0
1739400,6489218.535306101,2010356.0
1739700,6389068.893035289,2016344.0
1740000,6308482.795085769,2019130.0
1740300,6432756.3377440665,2014976.0
1740600,6395248.585468787,2017558.0
1740900,6427185.984829819,2017104.0
1741200,6443206.448407701,2015944.0
1741500,6777639.265735322,2019322.0
1741800,6750999.730234035,2018838.0
1742100,6665535.242468063,2019024.0
1742400,6376183.085006832,2012100.0
1742700,6384984.840884862,2007836.0
1743000,6308988.037014875,2003750.0
1743300,6278674.156058459,2007904.0
1743600,6254492.923354381,2007378.0
1743900,6473748.275858497,2009410.0
1744200,6512432.339423588,2007420.0
1744500,6604203.80926782,2007080.0
1744800,6592620.582704826,2001148.0
1745100,6606320.036547605,1998586.0
1745400,6669992.914172821,2000956.0
1745700,6644252.243838424,2000106.0
1746000,6474402.896430159,1998384.0
1746300,6377137.864091245,1997696.0
1746600,6385725.262110075,1995518.0
1746900,6381695.847038514,1994704.0
1747200,6339199.588389735,1996406.0
1747500,6789441.461824531,1998042.0
1747800,6429183.059138826,2000892.0
1748100,6419002.123555179,2004244.0
1748400,6532873.390249825,2002358.0
1748700,6363047.547111114,2001116.0
1749000,6405960.39788702,1996164.0
1749300,6353244.131376228,1996968.0
1749600,6263697.485341833,1989942.0
1749900,6253233.823946601,1985734.0
1750200,6337148.599720976,1983510.0
1750500,6205530.074851087,1981138.0
1750800,6123562.139721072,1979090.0
1751100,6433599.166735092,1977644.0
1751400,6266607.613999429,1984354.0
1751700,6235432.630592088,1985874.0
1752000,6225339.672318667,1982144.0
1752300,6244176.216312363,1979316.0
1752600,6237477.3611808475,1975390.0
1752900,6247796.752096147,1970424.0
1753200,6122364.447225922,1968796.0
1753500,6158868.634826391,1969026.0
1753800,6122465.033844885,1972874.0
1754100,5971013.054098314,1978594.0
1754400,5931840.219337925,1975606.0
1754700,6097677.681414363,1978866.0
1755000,5953756.4326255405,1980192.0
1755300,5989286.40845156,1979158.0
1755600,6038290.527295756,1961568.0
1755900,6003169.862576342,1958480.0
1756200,5940199.456271374,1959602.0
1756500,6012571.951927909,1958442.0
1756800,5837029.815296402,1961390.0
1757100,5855353.062655976,1962810.0
1757400,5910955.183524551,1954252.0
1757700,5944688.201183416,1951758.0
1758000,5890687.180879446,1950558.0
1758300,6048376.790107859,1952000.0
1758600,6005286.565593643,1954662.0
1758900,5970996.277705845,1957466.0
1759200,5983768.798064754,1959192.0
1759500,6039523.591761581,1957544.0
1759800,6009911.266092274,1958702.0
1760100,6084705.384382212,1956500.0
1760400,5980900.818478577,1954106.0
1760700,5939935.736121357,1951494.0
1761000,5912446.224816359,1950858.0
1761300,5886644.122415908,1952230.0
1761600,5877649.651120601,1955182.0
1761900,6180032.007368245,1956472.0
1762200,6053852.6673664665,1958386.0
1762500,6022049.965018289,1957962.0
1762800,6131866.610327513,1958952.0
1763100,6037811.719162792,1953756.0
1763400,5911915.031514691,1950702.0
1763700,6048671.115449891,1953008.0
1764000,5985174.614345599,1955136.0
1764300,5946662.361863576,1956396.0
1764600,6011969.553787622,1955370.0
1764900,6017369.756778544,1955476.0
1765200,6015321.07670341,1956458.0
1765500,6245744.635821119,1957550.0
1765800,6274066.361835537,1962886.0
1766100,6235415.211844197,1970240.0
1766400,6260227.216264868,1972894.0
1766700,6313646.004174441,1975240.0
1767000,6340840.917930489,1975978.0
1767300,6414285.795126441,1976836.0
1767600,6404267.108820991,1981654.0
1767900,6494286.955699699,1981846.0
1768200,6377172.528644016,1982104.0
1768500,6282744.189009651,1980414.0
1768800,6316631.472113081,1984052.0
1769100,6525825.165733478,1984750.0
1769400,6352705.507824166,1986108.0
1769700,6489102.626811383,1990826.0
1770000,6513266.077721958,1990214.0
1770300,6404156.986338425,1982352.0
1770600,6382687.404048084,1977686.0
1770900,6472176.157618663,1979372.0
1771200,6393274.589696482,1979578.0
1771500,6462213.709540586,1981906.0
1771800,6498833.45268366,1983776.0
1772100,6368835.721271365,1984154.0
1772400,6439121.510348471,1983558.0
1772700,6689651.510780579,1982206.0
1773000,6646167.240967471,1986058.0
1773300,6634027.670214321,1991458.0
1773600,6607000.743819609,1991848.0
1773900,6571767.481475184,1993418.0
1774200,6637133.525096326,1992608.0
1774500,6935122.081053958,1993310.0
1774800,6889113.028689793,1995130.0
1775100,6707655.746757996,2001368.0
1775400,6781797.076780142,1999272.0
1775700,6612457.83964399,1997054.0
1776000,6611345.365673956,2001358.0
1776300,7004032.466942602,2009012.0
1776600,6783507.8524796,2011768.0
1776900,6702136.425860432,2012318.0
1777200,6803984.501995283,2015408.0
1777500,6781667.161303733,2016624.0
1777800,6720677.953472003,2014220.0
1778100,6988698.74955859,2013536.0
1778400,6891659.900635301,2012380.0
1778700,6947757.5135776345,2012932.0
1779000,6983729.510777723,2013958.0
1779300,6904884.497898099,2016864.0
1779600,6886643.948611099,2015840.0
1779900,7093301.862541319,2016962.0
1780200,6968599.685793881,2019390.0
1780500,6949842.896803947,2020610.0
1780800,7001006.44962277,2020510.0
1781100,7020429.910878994,2019444.0
1781400,6882529.511865079,2023184.0
1781700,6903895.783738211,2026330.0
1782000,6807756.28345588,2027718.0
1782300,6768547.82585188,2029866.0
1782600,6858044.256085097,2026858.0
1782900,6793803.325326507,2025636.0
1783200,6908906.709707615,2028304.0
1783500,7139514.161979817,2027326.0
1783800,6988652.975012384,2030576.0
1784100,6981822.202913609,2037262.0
1784400,6918502.502110911,2035122.0
1784700,6853485.114324774,2035412.0
1785000,6865526.841455979,2038512.0
1785300,6956776.813243741,2039812.0
1785600,6944263.513829748,2038280.0
1785900,6955908.542270467,2039694.0
1786200,6840794.148768145,2043162.0
1786500,6879230.706906252,2043056.0
1786800,6941233.201278445,2042292.0
1787100,7187990.814742509,2044460.0
1787400,7083812.377631031,2043832.0
1787700,6993958.304396032,2041360.0
1788000,6950758.67878491,2041768.0
1788300,6904561.214048746,2042798.0
1788600,6887797.20667882,2042420.0
1788900,6881636.646265435,2041502.0
1789200,6711566.645035999,2040256.0
1789500,6741649.867975317,2036744.0
1789800,6813767.762366869,2031858.0
1790100,6723962.142043784,2038780.0
1790400,6711943.2488362575,2045012.0
1790700,6920190.553147462,2045798.0
1791000,6878324.134433183,2046860.0
1791300,6908247.411238894,2045656.0
1791600,6900700.417049736,2044424.0
1791900,6919966.0386851095,2043040.0
1792200,6778959.502092141,2042204.0
1792500,6918325.248714641,2035840.0
1792800,6837664.592756474,2034590.0
1793100,6830265.581974292,2037240.0
1793400,6807408.683854381,2037242.0
1793700,6744727.262580517,2038132.0
1794000,6832561.70454469,2038340.0
1794300,6904190.954843025,2039608.0
1794600,6950548.543395692,2046120.0
1794900,7069452.830494846,2054836.0
1795200,7248112.643641,2055704.0
1795500,7513044.699497666,2055004.0
1795800,7571288.238594563,2060026.0
1796100,7545961.420320035,2062762.0
1796400,7058628.523962338,2063022.0
1796700,6868480.003964568,2055274.0
1797000,6871184.0952103045,2055684.0
1797300,6724678.9104146715,2057622.0
1797600,6683369.343904573,2056746.0
1797900,6929324.682827468,2046858.0
1798200,6843663.6115047205,2050046.0
1798500,6904442.327644648,2048242.0
1798800,6881492.435808622,2046864.0
1799100,6826367.870825093,2045898.0
1799400,6687506.344660435,2045100.0
1799700,6881487.382967284,2046456.0
1800000,6752942.6500759665,2041566.0
1800300,6695463.962180988,2042216.0
1800600,6702990.630614808,2040436.0
1800900,6685711.423140848,2047562.0
1801200,6599030.6689445125,2043992.0
1801500,6793935.685321251,2041668.0
1801800,6695694.332676097,2037642.0
1802100,6623684.1552069,2037786.0
1802400,6660759.398101918,2036968.0
1802700,6701614.239012535,2030450.0
1803000,6592956.162074943,2030184.0
1803300,6660605.188532601,2028538.0
1803600,6576446.415721875,2032238.0
1803900,6547067.497837177,2035454.0
1804200,6548580.454539662,2035844.0
1804500,6635533.919742491,2036950.0
1804800,6555979.300908422,2036054.0
1805100,6765005.589845198,2037766.0
1805400,6638100.567032105,2038558.0
1805700,6610862.496190812,2042622.0
1806000,6582058.641936376,2044824.0
1806300,6559854.967307466,2042072.0
1806600,6461675.218432233,2035874.0
1806900,6564327.963807494,2034068.0
1807200,6546644.793555195,2034812.0
1807500,6555072.459415619,2036126.0
1807800,6619595.091524965,2039882.0
1808100,6533584.370337706,2043728.0
1808400,6392967.648422439,2046248.0
1808700,6659294.552992349,2046214.0
1809000,6565977.703504947,2048796.0
1809300,6617472.547147201,2052306.0
1809600,6701440.58758761,2056622.0
1809900,6707965.76282848,2062758.0
1810200,6668632.621846998,2064064.0
1810500,6803748.061122707,2063190.0
1810800,6675960.464533648,2059604.0
1811100,6649478.2118956335,2057520.0
1811400,6528332.35993518,2053542.0
1811700,6422780.128339847,2055114.0
1812000,6395611.442793212,2055042.0
1812300,6572155.045818317,2056192.0
1812600,6540916.725382513,2052458.0
1812900,6539526.033366429,2034238.0
1813200,6534049.248751193,2031636.0
1813500,6596328.153327841,2030588.0
1813800,6519589.727453946,2031536.0
1814100,6588226.190714692,2029134.0
